"201305","36168","AAEC","3910            ","INTERNSHIPS        ","STEGELIN    ","Available","3.00","Thru","VR     ","     ","     ","0","0","15","35","14","35","null","1011","VR   ","04","UNIV"
"201305","16170","AAEC","3910            ","INTERNSHIPS        ","BERGSTROM   ","Cancelled","3.00","Thru","VR     ","     ","     ","0","0","0","35","0","35","null","1011","VR   ","04","UNIV"
"201305","06748","AAEC","4050E           ","AGBUS LAW          ","null","Cancelled","3.00","Thru","VR     ","     ","     ","0","5","0","0","0","5","null","VR  ","VR   ","04","UNIV"
"201305","25707","AAEC","4050E           ","AGBUS LAW          ","CAMPBELL    ","Available","3.00","Cancelled","VR     ","     ","     ","20","25","0","0","22","25","null","VR  ","VR   ","04","UNIV"
"201305","25707","AAEC","4050E           ","AGBUS LAW          ","BRODER      ","Available","3.00","Cancelled","VR     ","     ","     ","20","25","0","0","22","25","null","VR  ","VR   ","04","UNIV"
"201305","47023","AAEC","4990            ","APPLIED ECON TOPICS","LACY        ","Full","0.00","Full","VR     ","     ","     ","0","0","1","1","1","1","null","1011","VR   ","04","UNIV"
"201305","46700","AAEC","7000            ","MASTER'S RESEARCH  ","KOSTANDINI  ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","26694","AAEC","7000            ","MASTER'S RESEARCH  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","36686","AAEC","7000            ","MASTER'S RESEARCH  ","COLSON      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","06698","AAEC","7000            ","MASTER'S RESEARCH  ","KARALI      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","06693","AAEC","7000            ","MASTER'S RESEARCH  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","16685","AAEC","7000            ","MASTER'S RESEARCH  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","96689","AAEC","7000            ","MASTER'S RESEARCH  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","86702","AAEC","7000            ","MASTER'S RESEARCH  ","MAGNAN      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","86697","AAEC","7000            ","MASTER'S RESEARCH  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","76710","AAEC","7000            ","MASTER'S RESEARCH  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","76707","AAEC","7000            ","MASTER'S RESEARCH  ","RAMIREZ     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","56706","AAEC","7000            ","MASTER'S RESEARCH  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","56690","AAEC","7000            ","MASTER'S RESEARCH  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","56687","AAEC","7300            ","MASTER'S THESIS    ","COLSON      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","76691","AAEC","7300            ","MASTER'S THESIS    ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","3","25","0","0","3","25","null","1011","VR   ","04","UNIV"
"201305","76688","AAEC","7300            ","MASTER'S THESIS    ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","2","25","0","0","2","25","null","1011","VR   ","04","UNIV"
"201305","66701","AAEC","7300            ","MASTER'S THESIS    ","KOSTANDINI  ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","66696","AAEC","7300            ","MASTER'S THESIS    ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","96692","AAEC","7300            ","MASTER'S THESIS    ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","96708","AAEC","7300            ","MASTER'S THESIS    ","RAMIREZ     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","16699","AAEC","7300            ","MASTER'S THESIS    ","KARALI      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","16704","AAEC","7300            ","MASTER'S THESIS    ","MAGNAN      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","06709","AAEC","7300            ","MASTER'S THESIS    ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","06703","AAEC","7300            ","MASTER'S THESIS    ","MAGNAN      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","06684","AAEC","7300            ","MASTER'S THESIS    ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","36705","AAEC","7300            ","MASTER'S THESIS    ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","2","25","0","0","2","25","null","1011","VR   ","04","UNIV"
"201305","46695","AAEC","7300            ","MASTER'S THESIS    ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","46681","AAEC","8020            ","AG & APP ECON TOPIC","FERREIRA    ","Full","0.00","Thru","VR     ","     ","     ","1","1","0","0","1","1","null","1011","VR   ","04","UNIV"
"201305","03929","AAEC","8020            ","AG & APP ECON TOPIC","null","Cancelled","3.00","Cancelled","MTWRF  ","     ","     ","0","25","0","0","0","25","13","1011","0311 ","04","UNIV"
"201305","03929","AAEC","8020            ","AG & APP ECON TOPIC","null","Cancelled","3.00","Cancelled","MTWRF  ","     ","     ","0","25","0","0","0","25","13","1011","0311 ","04","UNIV"
"201305","06734","AAEC","9000            ","DOCTORAL RESEARCH  ","FLORKOWSKI  ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","06743","AAEC","9000            ","DOCTORAL RESEARCH  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","08614","AAEC","9000            ","DOCTORAL RESEARCH  ","FONSAH      ","Available","0.00","Cancelled","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","16735","AAEC","9000            ","DOCTORAL RESEARCH  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","46728","AAEC","9000            ","DOCTORAL RESEARCH  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","46714","AAEC","9000            ","DOCTORAL RESEARCH  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","96711","AAEC","9000            ","DOCTORAL RESEARCH  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","96742","AAEC","9000            ","DOCTORAL RESEARCH  ","BERGSTROM   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","96739","AAEC","9000            ","DOCTORAL RESEARCH  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","96725","AAEC","9000            ","DOCTORAL RESEARCH  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","66729","AAEC","9000            ","DOCTORAL RESEARCH  ","FONSAH      ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","76738","AAEC","9000            ","DOCTORAL RESEARCH  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","76741","AAEC","9300            ","DOCT DISSERTATION  ","BERGSTROM   ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","56740","AAEC","9300            ","DOCT DISSERTATION  ","DORFMAN     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","56737","AAEC","9300            ","DOCT DISSERTATION  ","ESCALANTE   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","86733","AAEC","9300            ","DOCT DISSERTATION  ","FLORKOWSKI  ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","46731","AAEC","9300            ","DOCT DISSERTATION  ","FONSAH      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","36736","AAEC","9300            ","DOCT DISSERTATION  ","FERREIRA    ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","26713","AAEC","9300            ","DOCT DISSERTATION  ","MULLEN      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","26744","AAEC","9300            ","DOCT DISSERTATION  ","AMES        ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","26727","AAEC","9300            ","DOCT DISSERTATION  ","GUNTER      ","Available","0.00","Thru","VR     ","     ","     ","1","25","0","0","1","25","null","1011","VR   ","04","UNIV"
"201305","06726","AAEC","9300            ","DOCT DISSERTATION  ","HOUSTON     ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","06712","AAEC","9300            ","DOCT DISSERTATION  ","WETZSTEIN   ","Available","0.00","Thru","VR     ","     ","     ","0","25","0","0","0","25","null","1011","VR   ","04","UNIV"
"201305","32329","ACCT","2101            ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","First","MTWRF  ","0915A","1130A","85","90","0","0","85","90","120","0046","0302 ","02","UNIV"
"201305","05647","ACCT","2101E           ","PRIN OF ACC I      ","BHANDARKAR  ","Available","3.00","Thru","VR     ","     ","     ","26","29","1","0","27","29","null","VR  ","VR   ","02","UNIV"
"201305","02330","ACCT","2102            ","PRIN ACC II        ","MATTHEWS    ","Available","3.00","Cancelled","MTWRF  ","0915A","1130A","64","80","0","0","67","80","320","0058","0213 ","02","UNIV"
"201305","15102","ACCT","2102E           ","PRIN ACC II        ","FARMER      ","Available","3.00","Thru","VR     ","     ","     ","38","40","0","0","38","40","null","VR  ","VR   ","02","UNIV"
"201305","12331","ACCT","5800            ","INTERNSHIP IN ACCT ","SCHWAB      ","Available","3.00","Thru","VR     ","     ","     ","0","0","13","30","13","30","null","VR  ","VR   ","02","UNIV"
"201305","04622","ACCT","7005            ","GRAD STUDENT SEM   ","AYERS       ","Available","3.00","Thru","VR     ","     ","     ","0","0","16","20","16","20","null","VR  ","VR   ","02","UNIV"
"201305","32332","ACCT","7651            ","FORENSIC ACCT      ","CARPENTER   ","Available","3.00","Full","MTWRF  ","0930A","0145P","0","0","44","45","44","45","59","0058","0209 ","02","UNIV"
"201305","52333","ACCT","7800            ","GRAD INTERN IN ACCT","SCHWAB      ","Available","3.00","Thru","VR     ","     ","     ","0","0","53","75","53","75","null","VR  ","VR   ","02","UNIV"
"201305","77209","ACCT","9000            ","DOCTORAL RESEARCH  ","AYERS       ","Available","0.00","Thru","VR     ","     ","     ","0","0","2","5","2","5","null","VR  ","VR   ","02","UNIV"
"201305","96255","ACCT","9000            ","DOCTORAL RESEARCH  ","HAMMERSLEY  ","Available","0.00","Thru","VR     ","     ","     ","0","0","2","5","2","5","null","VR  ","VR   ","02","UNIV"
"201305","26467","ACCT","9000            ","DOCTORAL RESEARCH  ","BAGINSKI    ","Available","0.00","Thru","VR     ","     ","     ","0","0","1","5","1","5","null","VR  ","VR   ","02","UNIV"
"201305","48379","ACCT","9300            ","DOCT DISSERTATION  ","HAMMERSLEY  ","Available","0.00","Thru","VR     ","     ","     ","0","0","1","5","1","5","null","VR  ","VR   ","02","UNIV"
"201305","38017","ACCT","9300            ","DOCT DISSERTATION  ","AYERS       ","Available","0.00","Thru","VR     ","     ","     ","0","0","1","5","1","5","null","VR  ","VR   ","02","UNIV"
"201305","02747","ADPR","3100            ","PRINCIPLES OF ADVT ","HAMILTON    ","Available","3.00","Full","MTWRF  ","0930A","1215P","18","44","0","0","18","44","30","0062","0412 ","03","UNIV"
"201305","22757","ADPR","3520            ","GRAPHIC COMM       ","JONES       ","Available","3.00","Full","MTWRF  ","0930A","1215P","3","4","12","0","15","4","18","0062","0311 ","03","UNIV"
"201305","82763","ADPR","3520            ","GRAPHIC COMM       ","JONES       ","Full","3.00","First","MTWRF  ","1030A","1245P","5","5","12","0","17","5","18","0062","0311 ","03","UNIV"
"201305","52770","ADPR","3520            ","GRAPHIC COMM       ","ACOSTA ALZUR","Available","3.00","Full","MTWRF  ","1230P","0315P","4","6","10","0","14","6","18","0062","0311 ","03","UNIV"
"201305","33867","ADPR","5010            ","ADVT INTERNSHIP    ","REICHERT    ","Available","0.00","Thru","VR     ","     ","     ","0","0","10","30","9","30","null","VR  ","VR   ","03","UNIV"
"201305","53868","ADPR","5011            ","PR INTERNSHIP      ","REBER       ","Available","0.00","Thru","VR     ","     ","     ","0","0","17","30","16","30","null","VR  ","VR   ","03","UNIV"
"201305","58391","ADPR","5170            ","ADVAN STUDIES AD/PR","RUSSELL     ","Available","0.00","Cancelled","VR     ","     ","     ","0","0","1","30","1","30","null","VR  ","VR   ","03","UNIV"
"201305","62776","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Full","3.00","Thru","  W    ","0100P","0200P","0","0","25","1","25","1","39","0062","0402 ","03","UNIV"
"201305","62776","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Full","3.00","Thru","MT     ","0100P","0315P","0","0","25","1","25","1","39","0062","0402 ","03","UNIV"
"201305","82777","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Full","3.00","Thru","  WR   ","0215P","0430P","0","0","24","1","24","1","39","0062","0402 ","03","UNIV"
"201305","82777","ADPR","5740            ","ADVT/COMM CAMPAIGNS","GRIFFITH    ","Full","3.00","Thru","    F  ","0215P","0315P","0","0","24","1","24","1","39","0062","0402 ","03","UNIV"
"201305","42775","ADPR","5910            ","PR ADMINISTRATION  ","SALLOT      ","Available","3.00","Full","MTWRF  ","0930A","1215P","2","6","14","0","16","6","39","0062","0402 ","03","UNIV"
"201305","12779","ADPR","5990            ","SEM IN AD/PR       ","RUSSELL     ","Available","3.00","Cancelled","MTWRF  ","0915A","1130A","5","10","6","0","12","10","18","0062","0204 ","03","UNIV"
"201305","02778","ADPR","5990            ","SEM IN AD/PR       ","STRAUSBAUGH-","Available","2.00","Full","MTWRF  ","1230P","0315P","0","0","21","40","20","40","40","0081","0251 ","03","UNIV"
"201305","66603","ADSC","3700            ","SP PROB ADS        ","TURNER      ","Available","0.00","Thru","AR     ","     ","     ","0","0","1","5","1","5","null","1503","AR   ","04","UNIV"
"201305","65628","ADSC","3910            ","INTERNSHIP IN ADS  ","PRINGLE     ","Available","0.00","Thru","AR     ","     ","     ","6","0","9","40","14","40","null","1503","AR   ","04","UNIV"
"201305","75752","ADSC","4960            ","UNGRAD RESEARCH ADS","AZAIN       ","Available","0.00","Thru","AR     ","     ","     ","0","10","0","0","1","10","null","1503","AR   ","04","UNIV"
"201305","88627","ADSC","4960            ","UNGRAD RESEARCH ADS","DUBERSTEIN  ","Available","0.00","Cancelled","AR     ","     ","     ","0","0","1","5","1","5","null","1503","AR   ","04","UNIV"
"201305","87056","ADSC","7000            ","MASTER'S RESEARCH  ","WEST        ","Available","0.00","Thru","AR     ","     ","     ","1","10","0","0","1","10","null","1503","AR   ","04","UNIV"
