"201305","51571","EADU","7610            ","QST RSCH EDUC      ","NICOLAIDES  ","Cancelled","3.00","Thru","     S ","0900A","0200P","0","0","0","20","0","20","40","7210","0147 ","06","GWIN"
"201305","34002","EADU","8030E           ","INTERNATIONAL AD ED","HILL, R.    ","Available","3.00","Thru","VR     ","     ","     ","10","20","1","0","11","20","null","VR  ","VR   ","06","GWIN"
"201305","71569","EADU","8140            ","GENDER & RACE      ","HILL, R.    ","Cancelled","3.00","Thru","    F  ","0300P","0800P","0","0","0","25","0","25","40","7210","0119 ","06","GWIN"
"201305","37014","EADU","8140E           ","GENDER & RACE      ","HILL, R.    ","Cancelled","3.00","Thru","VR     ","     ","     ","0","0","0","25","0","25","null","VR  ","VR   ","06","GWIN"
"201305","47815","EADU","8610            ","ADV TOPIC ADULT ED ","RUONA       ","Available","3.00","Thru","    F  ","0400P","0800P","0","0","19","25","19","25","null","VR  ","VR   ","06","GWIN"
"201305","41559","EADU","8610            ","ADV TOPIC ADULT ED ","NICOLAIDES  ","Available","3.00","Thru","  W    ","0400P","0800P","8","20","4","0","12","20","null","VR  ","VR   ","06","GWIN"
"201305","01557","EADU","8610            ","ADV TOPIC ADULT ED ","WATKINS     ","Cancelled","3.00","Full","    F  ","0430P","0930P","0","10","0","0","0","10","null","AR  ","AR   ","06","GWIN"
"201305","06192","EADU","9000            ","DOCTORAL RESEARCH  ","DIRANI      ","Available","0.00","Thru","VR     ","     ","     ","2","10","0","0","2","10","null","VR  ","VR   ","06","GWIN"
"201305","06189","EADU","9000            ","DOCTORAL RESEARCH  ","BIEREMA     ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","96191","EADU","9000            ","DOCTORAL RESEARCH  ","WATKINS     ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","86201","EADU","9000            ","DOCTORAL RESEARCH  ","WALLIN JARRE","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","86196","EADU","9000            ","DOCTORAL RESEARCH  ","VALENTINE   ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","26193","EADU","9000            ","DOCTORAL RESEARCH  ","JOHNSON-BAIL","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","16203","EADU","9000            ","DOCTORAL RESEARCH  ","HILL, J.    ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","16198","EADU","9000            ","DOCTORAL RESEARCH  ","HILL, R.    ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","06202","EADU","9000            ","DOCTORAL RESEARCH  ","GUY         ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","46194","EADU","9000            ","DOCTORAL RESEARCH  ","RUONA       ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","36199","EADU","9000            ","DOCTORAL RESEARCH  ","NICOLAIDES  ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","66200","EADU","9000            ","DOCTORAL RESEARCH  ","TRULUCK     ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","66195","EADU","9000            ","DOCTORAL RESEARCH  ","SANDMANN    ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","66214","EADU","9300            ","DOCT DISSERTATION  ","SANDMANN    ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","76206","EADU","9300            ","DOCT DISSERTATION  ","TRULUCK     ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","56205","EADU","9300            ","DOCT DISSERTATION  ","RUONA       ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","46213","EADU","9300            ","DOCT DISSERTATION  ","NICOLAIDES  ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
"201305","06208","EADU","9300            ","DOCT DISSERTATION  ","BIEREMA     ","Available","0.00","Thru","VR     ","     ","     ","0","10","0","0","0","10","null","VR  ","VR   ","06","GWIN"
